level,key,metric,contrast,estimate,se,ci_low,ci_high,n_units,p,q_fdr
parcel,17,auc,S-T,-2.747392251501457,0.40590723095740017,-3.5706739023164653,-1.9959982515427481,30,1.3010410111613582e-11,5.1021216123974825e-11
parcel,17,auc,U-T,0.3350449921482295,0.3783903100155411,-0.4376145485662474,1.0440908666648556,30,0.37591498396384937,0.4501975855854483
parcel,17,auc,S-U,-3.0824372436496867,0.28727016022420315,-3.638960555199991,-2.5314564965434414,30,7.351741321458642e-27,2.0516487408721792e-25
parcel,170,auc,S-T,0.8592943251209952,0.3444809271525961,0.1705208497975961,1.5257633005582087,30,0.012614849845089962,0.02018375975214394
parcel,170,auc,U-T,-0.22395207820998297,0.4421823544053658,-1.0983720366515293,0.6713744587465412,30,0.6125267746574926,0.6768251653673951
parcel,170,auc,S-U,1.0832464033309783,0.2938952429683522,0.4877477234120224,1.6404092652877291,30,0.0002279630554900234,0.00046681854366557694
parcel,171,auc,S-T,-0.6779958039966351,0.33856308450143446,-1.2869751005161103,0.027143949100195797,30,0.04522361243306753,0.06618089624351346
parcel,171,auc,U-T,0.29281446291000846,0.3194910269998742,-0.2726115778444433,0.9768419173841838,30,0.35940317047738723,0.4321481007744135
parcel,171,auc,S-U,-0.9708102669066435,0.2470586800659173,-1.4410710826327922,-0.4891178190445291,30,8.513244356006633e-05,0.0001814545866289158
parcel,172,auc,S-T,-0.49252056719647636,0.3699030419036825,-1.2488799198806406,0.20789582468731743,30,0.18302928585676725,0.23899362679882558
parcel,172,auc,U-T,-0.2835217471086812,0.3982723702423416,-1.0856477815494228,0.4976474242495286,30,0.476539690960453,0.5503827037079342
parcel,172,auc,S-U,-0.20899882008779513,0.2555057522017345,-0.7162182979962765,0.29170705038031963,30,0.41336810489247067,0.4896759386682772
parcel,173,auc,S-T,1.1641649622066466,0.3047591162275234,0.565794493403718,1.7742895568178034,30,0.00013347806138094888,0.00028051431463596967
parcel,173,auc,U-T,1.2694274705549717,0.26051052739812025,0.7829955250452157,1.8165845125499316,30,1.1000242049107063e-06,2.844890185113896e-06
parcel,173,auc,S-U,-0.10526250834832518,0.198785511838712,-0.4846503044511364,0.2904322304004658,30,0.5964391777749765,0.66209714461607
parcel,174,auc,S-T,0.3707562509637737,0.33480960435160906,-0.2669802617547215,1.0393990353640559,30,0.26813639264614786,0.3355289354519488
parcel,174,auc,U-T,1.0907886724100606,0.29087756858382985,0.542977269748849,1.676138479215728,30,0.00017683992777407933,0.0003665076223296981
parcel,174,auc,S-U,-0.720032421446287,0.25184619896987226,-1.2057300734527316,-0.22263484925095048,30,0.004249567700890075,0.007305847050240817
parcel,175,auc,S-T,0.666106467267675,0.4643652516797967,-0.26933738422564196,1.5671437224933669,30,0.15144528074278393,0.200811421979382
parcel,175,auc,U-T,-0.4309858430691652,0.5394348966552344,-1.501601651708578,0.6323487470947609,30,0.4243147477781851,0.5001745553377428
parcel,175,auc,S-U,1.0970923103368402,0.3476067213352456,0.39426948687386526,1.7723471603952115,30,0.0015987709873633614,0.0028937031445490703
parcel,176,auc,S-T,0.16941569985117194,0.2974256169733476,-0.3982541739681374,0.7755734083642543,30,0.5689443105736876,0.6367708237917479
parcel,176,auc,U-T,0.6190032321658039,0.257198149925623,0.17760384900770496,1.1803068360823787,30,0.01609662554102205,0.02528265791783568
parcel,176,auc,S-U,-0.44958753231463194,0.19222274997706512,-0.8300303385773663,-0.08108019405557423,30,0.019341217494069914,0.030025175928698446
parcel,177,auc,S-T,-1.1833828965026678,0.39176632301323555,-1.9299889926802698,-0.3752397498518255,30,0.0025224559494118363,0.004491019494501786
parcel,177,auc,U-T,0.2742532280093093,0.3345334042258585,-0.3371306787990983,0.9734456316156697,30,0.4123254556298146,0.4894070689968126
parcel,177,auc,S-U,-1.457636124511977,0.2839501896403566,-1.9887402366581022,-0.8978798251617474,30,2.845211134464907e-07,7.707118197196135e-07
parcel,178,auc,S-T,1.9525970000276653,0.44968515775547757,1.0514091888139714,2.8252067820163536,30,1.4110001374617587e-05,3.249904347320749e-05
parcel,178,auc,U-T,0.7740196859460741,0.4967229000295133,-0.19572053364333375,1.785293672862386,30,0.11917341119744859,0.16177386135400262
parcel,178,auc,S-U,1.1785773140815912,0.3245885709025003,0.5417141716062609,1.8068495478100022,30,0.0002823379486918733,0.000574246675305505
parcel,179,auc,S-T,1.2760029683573268,0.397929219779616,0.4847710358350007,2.0589681149901162,30,0.0013430993859975368,0.0024568891207272015
parcel,179,auc,U-T,0.30790940065886985,0.42471176877870737,-0.5296480866035613,1.1654017737648386,30,0.4684616097623513,0.5436691796081446
parcel,179,auc,S-U,0.968093567698457,0.26060159798006455,0.46329828726621497,1.4698120283567226,30,0.00020333129895369186,0.0004185206839527105
parcel,18,auc,S-T,-1.742612736587657,0.4115239990383064,-2.5726423234476647,-0.9723487783297899,30,2.2902521513622887e-05,5.185476569122163e-05
parcel,18,auc,U-T,0.992685482514561,0.34349843209606834,0.3352262646092306,1.6703080344888297,30,0.003853309774831553,0.006653196733522106
parcel,18,auc,S-U,-2.735298219102218,0.29737102216516165,-3.3116214835505104,-2.1696278403623763,30,3.637671421649726e-20,3.437169847228088e-19
parcel,180,auc,S-T,0.008405300671603663,0.4039251060561735,-0.7709102637564924,0.7962046063643378,30,0.9833979726340816,0.9858626292070993
parcel,180,auc,U-T,0.37214284474106596,0.36742783970765247,-0.33959670729280045,1.1105628187807137,30,0.3111401907242257,0.3825494148248677
parcel,180,auc,S-U,-0.3637375440694623,0.3009071976503664,-0.9441034007757112,0.21892247685437594,30,0.22673851217820284,0.2876175630167478
parcel,181,auc,S-T,-0.4543857716391895,0.5342084408164277,-1.4882924401847066,0.6057418425143108,30,0.3950039972560403,0.4709671287303925
parcel,181,auc,U-T,0.7563883919559685,0.46002027150299735,-0.11766014404281717,1.7014665708185268,30,0.10012454555775542,0.13778607186847078
parcel,181,auc,S-U,-1.210774163595158,0.376386796183838,-1.9267235129272577,-0.4505541936973339,30,0.0012961318418251236,0.0023891831185716564
parcel,182,auc,S-T,-0.30142898736256124,0.46236402036768526,-1.1611370655504991,0.6324938087232831,30,0.5144463145900418,0.5868232331076737
parcel,182,auc,U-T,-0.05394488114911817,0.5018033763091309,-1.0021693746493867,0.9882200524963548,30,0.9143907156847947,0.9346412766795176
parcel,182,auc,S-U,-0.24748410621344308,0.30961613306645513,-0.8324585770934021,0.4063524585795818,30,0.42410162938979035,0.5001745553377428
parcel,183,auc,S-T,0.8618397988137874,0.5013334850162121,-0.12076729249227676,1.8474924200778151,30,0.08559710727162642,0.11971623394633066
parcel,183,auc,U-T,0.24232299421135275,0.5349042705996921,-0.774417457710531,1.3031493293484049,30,0.6505334494767894,0.711613618388466
parcel,183,auc,S-U,0.6195168046024346,0.3037092521400638,0.02813670113880814,1.2218855691839505,30,0.04136674866243711,0.06098292186108664
parcel,184,auc,S-T,0.5718920284521117,0.39853721857932684,-0.17513942560771015,1.3560113401650145,30,0.1512934471966301,0.200811421979382
parcel,184,auc,U-T,1.0004157050144906,0.36023691791039414,0.3387161428124979,1.776995642841296,30,0.005484547725017342,0.009243619761265183
parcel,184,auc,S-U,-0.4285236765623789,0.25872394479577976,-0.9264709007602441,0.10063001093619127,30,0.09766170106416862,0.13502669738198508
parcel,185,auc,S-T,-0.09738684673914028,0.49992642287610883,-1.0874380349816137,0.8441072042931655,30,0.8455476750851546,0.8777311506074269
parcel,185,auc,U-T,-0.08369671615524135,0.575953478832354,-1.2426052524243594,1.077265049361421,30,0.884459380719552,0.9101647020066366
parcel,185,auc,S-U,-0.013690130583898924,0.3415587314139395,-0.7012485597984778,0.6808038484015329,30,0.9680282808427938,0.9769839672088751
parcel,186,auc,S-T,-1.9838329618462323,0.48423801884192075,-2.8876486821465512,-0.9852542389469211,30,4.188756890940285e-05,9.308348646533967e-05
parcel,186,auc,U-T,-0.08895460357877402,0.46631579578449844,-0.9710941778440553,0.8953251747087256,30,0.8487132884797599,0.8794956357303212
parcel,186,auc,S-U,-1.8948783582674582,0.3353798941460814,-2.536571112405238,-1.2018914058450554,30,1.6049806095932727e-08,4.839137516361626e-08
parcel,187,auc,S-T,-0.15011993528324927,0.43217394293027117,-0.9542091320812729,0.7099948191256187,30,0.7283208896227887,0.7810411684962882
parcel,187,auc,U-T,0.9237321593776991,0.3587272688892075,0.2646288418937937,1.6605914198773188,30,0.010023245877946542,0.01636448306603517
parcel,187,auc,S-U,-1.0738520946609484,0.3012071348374714,-1.6421731210051416,-0.44883294046669425,30,0.0003636321413463486,0.0007272642826926972
parcel,188,auc,S-T,0.809416347285024,0.4508717373512154,-0.0392620768312768,1.7124774950416726,30,0.07261781202255585,0.1027610547488998
parcel,188,auc,U-T,0.0765138603651981,0.48551096918897224,-0.8691179628078954,1.0639297016382219,30,0.8747763346433505,0.9033834781170572
parcel,188,auc,S-U,0.7329024869198258,0.31669201405861375,0.11547373137876402,1.3675930383067683,30,0.0206543600946574,0.031898625628814514
parcel,189,auc,S-T,-0.3401563479594203,0.46442363554777155,-1.269423450066564,0.5630155688932446,30,0.46390806567111653,0.5394787588580956
parcel,189,auc,U-T,-0.26404393400367526,0.5197065956662258,-1.29102542001849,0.766832919782399,30,0.6114088357913079,0.6762125372807092
parcel,189,auc,S-U,-0.07611241395574503,0.34442183979541385,-0.7647487916809814,0.6242930871837007,30,0.8251033129470594,0.8624773306066823
parcel,19,auc,S-T,-0.8918308562570889,0.39781708253928116,-1.689869794716061,-0.14612549728811236,30,0.024973566496170867,0.03812758243690209
parcel,19,auc,U-T,0.5906587813144816,0.36984163607735604,-0.13216202973773022,1.2929560017331219,30,0.11025263591320222,0.15085879486413076
parcel,19,auc,S-U,-1.4824896375715704,0.3203764615348414,-2.1180146961336326,-0.86873311021885,30,3.703987508463914e-06,9.034115874302231e-06
parcel,190,auc,S-T,1.281577728072505,0.35933329623099386,0.6093317523644849,2.0245412217093577,30,0.00036172118846944,0.000724650127150798
parcel,190,auc,U-T,2.3365886210421305,0.28320521423228556,1.7780778415387974,2.872728326050892,30,1.577145305656353e-16,1.0341936430533464e-15
parcel,190,auc,S-U,-1.0550108929696256,0.3164198723899271,-1.651402635371274,-0.3817850117740405,30,0.0008554147476403715,0.0016293614240768981
parcel,191,auc,S-T,0.979015499732925,0.4469866481147256,0.12837131751443637,1.9080691286588845,30,0.028505625390151047,0.04319034150022886
parcel,191,auc,U-T,2.637322050028208,0.3538865884038078,1.9414819372605927,3.3033879441942995,30,9.162269571839156e-14,4.562125927886716e-13
parcel,191,auc,S-U,-1.658306550295283,0.4347728686577583,-2.4564396423355137,-0.7164105862003868,30,0.00013663004073724515,0.0002866364490991157
parcel,192,auc,S-T,3.0292612707515523,0.34974119377200874,2.37196418703416,3.7349514717304935,30,4.658544917883339e-18,3.5381353806708903e-17
parcel,192,auc,U-T,2.5969938495317137,0.3169590608135138,1.9906417841585857,3.216356248865963,30,2.538054420849833e-16,1.6374544650644085e-15
parcel,192,auc,S-U,0.4322674212198385,0.28214159234630215,-0.11497885290572739,1.0046322300171662,30,0.12549925726608993,0.16978478998794577
parcel,193,auc,S-T,-0.10514384140577074,0.2677609129405416,-0.6121165936016356,0.41684845687652894,30,0.6945572618867564,0.7481765837200248
parcel,193,auc,U-T,1.3756413187689187,0.20988766895863728,0.982725643484732,1.8019780590838304,30,5.594888407289457e-11,2.0721808915886876e-10
parcel,193,auc,S-U,-1.4807851601746895,0.20860852727887078,-1.8894115022614064,-1.065136591479235,30,1.2621650369663235e-12,5.4678629760273945e-12
parcel,194,auc,S-T,0.8998399900959487,0.37098259267780087,0.20314302118014754,1.649649065175109,30,0.015284851079290286,0.024070631620929584
parcel,194,auc,U-T,2.4560891195682526,0.29743009323153446,1.8814470845235267,3.049533952849353,30,1.48503564864625e-16,9.791443837228022e-16
parcel,194,auc,S-U,-1.5562491294723038,0.3338397707681471,-2.198167590648644,-0.9213289818049099,30,3.1366166022268867e-06,7.705901893258852e-06
parcel,195,auc,S-T,5.437680600217942,0.4310313954758364,4.613666520051375,6.296640000551413,30,1.734326888459105e-36,3.46865377691821e-34
parcel,195,auc,U-T,3.1713467221577782,0.4113307269795713,2.3857227870074325,3.99307962891739,30,1.2584933839964951e-14,6.9274865174119e-14
parcel,195,auc,S-U,2.266333878060164,0.42724564741223403,1.4245391722775549,3.1080987312444774,30,1.1296870347353039e-07,3.1897045686643875e-07
parcel,196,auc,S-T,3.2857589640681746,0.3625592361596909,2.603519643303966,4.00728969987288,30,1.2728199984263452e-19,1.1199316439438328e-18
parcel,196,auc,U-T,2.1053500054223115,0.3819016799863922,1.3852097084552326,2.8865422829321514,30,3.5315674277300824e-08,1.033629491042951e-07
parcel,196,auc,S-U,1.180408958645863,0.293337376307846,0.5873591861866854,1.743401471414679,30,5.720187828459546e-05,0.00012503142794447093
parcel,197,auc,S-T,-0.3218654396145545,0.3785809636626839,-1.0121319447747168,0.4878963800705421,30,0.39521991552625435,0.4709671287303925
parcel,197,auc,U-T,0.9875448794955995,0.34723727361118617,0.3655871622925928,1.729005738495056,30,0.00445502130374824,0.007604588285203255
parcel,197,auc,S-U,-1.309410319110154,0.2559987908371534,-1.7981134179119425,-0.7895092782757196,30,3.138935462121885e-07,8.445566265798793e-07
parcel,198,auc,S-T,-0.3200758668892575,0.3154383505318667,-0.9241862596598478,0.32118873633291395,30,0.3102479885693711,0.381843678239226
parcel,198,auc,U-T,0.42926732073840207,0.27135722063975704,-0.07661304587188503,0.979489166859663,30,0.11366623068246476,0.15517574154602698
parcel,198,auc,S-U,-0.7493431876276595,0.22473127766117595,-1.1828024034597742,-0.3058575993249617,30,0.0008548470451048557,0.0016293614240768981
parcel,199,auc,S-T,2.6222338764303936,0.4161653081197444,1.8425171287098852,3.4716263494489192,30,2.9584022212199613e-10,1.0201386969724004e-09
parcel,199,auc,U-T,2.4703590013147108,0.3872649615381209,1.759121257940883,3.244977277124454,30,1.782606238099272e-10,6.273101131141133e-10
parcel,199,auc,S-U,0.15187487511568287,0.36305206102496096,-0.5374360868352175,0.8550715891890197,30,0.6757072549716729,0.7324739891291847
parcel,2,auc,S-T,-0.40474574288541293,0.3543422173017561,-1.08683669228554,0.27279386841649667,30,0.2533520586977538,0.3186818348399419
parcel,2,auc,U-T,1.55326481892247,0.31912694548411685,0.9080525568679364,2.14572009305055,30,1.1317225849150131e-06,2.9143070856180596e-06
parcel,2,auc,S-U,-1.958010561807883,0.30248668542577756,-2.517417508635693,-1.3686961292457713,30,9.604599698485667e-11,3.471542059693615e-10
parcel,20,auc,S-T,1.2550210181812878,0.3366768066726741,0.6231382868648082,1.947654770240879,30,0.00019325595301064474,0.00039846588249617474
parcel,20,auc,U-T,2.1426400537577446,0.30220002844391275,1.5501810466036448,2.7186043466182817,30,1.3397785663933844e-12,5.783216833352739e-12
parcel,20,auc,S-U,-0.8876190355764568,0.30290671998621316,-1.4542042156304276,-0.2613477916270084,30,0.0033859362068092394,0.005897131274558907
parcel,200,auc,S-T,1.8147097734490467,0.44821853121550853,0.9180160178406204,2.6478711904993704,30,5.149927629591373e-05,0.00011339290193595683
parcel,200,auc,U-T,1.9096793448612515,0.47076804114646864,0.9928119956290623,2.83087448629959,30,4.9809584121450336e-05,0.00010987408262084632
parcel,200,auc,S-U,-0.09496957141220475,0.38402994395461204,-0.8411051360367213,0.6537868629005806,30,0.8046781418449521,0.8455462085936449
parcel,201,auc,S-T,0.02620600601665171,0.2747680966772377,-0.525081057393298,0.5444471513611591,30,0.9240169761326361,0.9412736598974222
parcel,201,auc,U-T,1.0784716696495462,0.25367373913110497,0.5798226664701526,1.558135533626293,30,2.1242663657256846e-05,4.82787810392201e-05
parcel,201,auc,S-U,-1.0522656636328944,0.17919875070892566,-1.4003519195915906,-0.6953994119415079,30,4.304151085404958e-09,1.3520893462005105e-08
parcel,202,auc,S-T,-0.1501537321236451,0.360238256896206,-0.8485672921448374,0.550538195122208,30,0.6768116524513854,0.7330090098751467
parcel,202,auc,U-T,1.5184110107720281,0.3269710030192791,0.8690671511306555,2.1351176526484905,30,3.4194186108132814e-06,8.3570312280569e-06
parcel,202,auc,S-U,-1.6685647428956731,0.3084102753283331,-2.2419846767061853,-1.0466568044617477,30,6.295044493315406e-08,1.802876704529472e-07
parcel,203,auc,S-T,0.24403037697839922,0.33321309478213,-0.41515109726430843,0.8744882885211844,30,0.4639517326179622,0.5394787588580956
parcel,203,auc,U-T,1.2182168955887511,0.32452738803404096,0.5849031445299698,1.8286349733747274,30,0.00017416102857757085,0.0003615799901264447
parcel,203,auc,S-U,-0.9741865186103519,0.24101122049864163,-1.4395409611524026,-0.49880093601722475,30,5.2979258456843915e-05,0.00011643793067438223
parcel,204,auc,S-T,-1.1471573229171428,0.41835094158534664,-1.9813354487301533,-0.3600919220288219,30,0.006104899437477397,0.01026033518903764
parcel,204,auc,U-T,0.8612957686686921,0.3773961222501954,0.10703765498075644,1.5847958456267792,30,0.022477169449740105,0.03453598378961348
parcel,204,auc,S-U,-2.0084530915858347,0.3082846702466887,-2.6277917389562933,-1.3982943902504408,30,7.272349357321532e-11,2.660615618532268e-10
parcel,205,auc,S-T,-0.382508978985551,0.3714308416009605,-1.0823474670666433,0.32045875406613816,30,0.30309189414165194,0.37534599893703025
parcel,205,auc,U-T,1.376443397285752,0.36173212326903176,0.6830418302343363,2.052562117766424,30,0.00014172079987544422,0.0002962804178580715
parcel,205,auc,S-U,-1.7589523762713029,0.3436739333860346,-2.4108729275022625,-1.072135609569521,30,3.086536322753708e-07,8.323244016414493e-07
parcel,206,auc,S-T,-1.1154833889380422,0.39118518687841186,-1.9022112903582493,-0.39913706419387773,30,0.004350689893572106,0.007458325531837895
parcel,206,auc,U-T,1.091781528623309,0.3630857648908743,0.3879136920328316,1.7684101552976959,30,0.002638812789912315,0.004677363881676186
parcel,206,auc,S-U,-2.2072649175613512,0.32753903456767447,-2.8534185858948415,-1.5711249185681828,30,1.5954956186581636e-11,6.196099489934617e-11
parcel,207,auc,S-T,0.5926021325444502,0.29622249194357336,0.03185384492995394,1.1515600442270844,30,0.04544300890621508,0.0664209630785117
parcel,207,auc,U-T,1.6912697181896643,0.2818138007773125,1.1342869130080393,2.2246940850729073,30,1.956560175031502e-09,6.328496523012945e-09
parcel,207,auc,S-U,-1.0986675856452142,0.25829458368048197,-1.6036329169282284,-0.568132230572355,30,2.104128095343054e-05,4.7911835188077134e-05
parcel,208,auc,S-T,-0.9054773856271909,0.34442337152669406,-1.6003470120582477,-0.2531416183978877,30,0.00856448850824016,0.014040145095475673
parcel,208,auc,U-T,1.0623350790737383,0.3256950273771832,0.4291411723787752,1.670740222127864,30,0.0011072755949143298,0.002053679619624723
parcel,208,auc,S-U,-1.9678124647009292,0.2600306877669525,-2.4844312272031717,-1.4639222587711025,30,3.801348834523332e-14,1.9919731883965061e-13
parcel,209,auc,S-T,-1.9473527066827732,0.31944695174184,-2.5789861640279286,-1.3162673059367564,30,1.087467099359043e-09,3.604863312792408e-09
parcel,209,auc,U-T,0.252113564430058,0.3079482367658426,-0.3468925954893307,0.8379396742325861,30,0.41296437373088113,0.4896759386682772
parcel,209,auc,S-U,-2.199466271112831,0.22341513153399625,-2.6477409372576113,-1.776638667864498,30,7.221804993789615e-23,9.523259332469822e-22
parcel,21,auc,S-T,-0.22118463164650234,0.38374476567766336,-0.9700084405665933,0.5069474336011212,30,0.5643551484422246,0.632921661804364
parcel,21,auc,U-T,1.7907430392279187,0.3686431536954286,1.064010612187931,2.467768538740216,30,1.1878124744895588e-06,3.0327127008244054e-06
parcel,21,auc,S-U,-2.011927670874421,0.29140314295196207,-2.593523699940786,-1.463332539593736,30,5.046017754001605e-12,2.0526173914582797e-11
parcel,210,auc,S-T,-1.1341523074547855,0.3437787560156886,-1.8291144256958813,-0.4803155241380653,30,0.0009700358048487129,0.0018273829918657072
parcel,210,auc,U-T,0.4057784688142318,0.31831925383433174,-0.22664437935538637,1.0066955198644154,30,0.2023966309505555,0.26031721022579485
parcel,210,auc,S-U,-1.5399307762690173,0.24356174748863124,-2.034949873458292,-1.0629662719111441,30,2.57285496669132e-10,8.94906075370894e-10
parcel,211,auc,S-T,-0.8993259160871866,0.40646024273403886,-1.7252652329629778,-0.13020920209650338,30,0.026926596097971253,0.04095299786763689
parcel,211,auc,U-T,1.2907310060982409,0.3737122027170697,0.5662080245620627,1.983097372781244,30,0.000552726292961773,0.0010873304123838157
parcel,211,auc,S-U,-2.1900569221854274,0.3021366603495244,-2.797837096596456,-1.6187739277757682,30,4.212133628737976e-13,1.944061674802143e-12
parcel,212,auc,S-T,-0.11663891672365113,0.2509425380340971,-0.6114781467158485,0.36413636592218074,30,0.6420723331046734,0.7042840948131701
parcel,212,auc,U-T,1.5215887199009406,0.25491132133968214,1.0237105778361826,2.0032934574714543,30,2.3857991006203212e-09,7.63455712198503e-09
parcel,212,auc,S-U,-1.6382276366245918,0.22323709931302813,-2.077334969763168,-1.2151909979323363,30,2.1598513041686616e-13,1.0249510090714997e-12
parcel,213,auc,S-T,-0.8482772516835796,0.3747306170933758,-1.604646178031517,-0.12345707097397855,30,0.023592645788251324,0.03615731155287559
parcel,213,auc,U-T,0.29021217204652905,0.3826340399152494,-0.46877483024467154,1.0677257643664928,30,0.4481763415098263,0.5252066502068278
parcel,213,auc,S-U,-1.1384894237301086,0.24705690362037958,-1.636468582554434,-0.6461961508245514,30,4.061556452999755e-06,9.846197461817587e-06
parcel,214,auc,S-T,-0.029839037380841423,0.28238942156353364,-0.5813335958622878,0.5120603068770667,30,0.9158471416726713,0.9353332510699623
parcel,214,auc,U-T,1.5191278553131797,0.27590315949789174,0.9768879755511829,2.0396371921139105,30,3.670403163578472e-08,1.0690494651199433e-07
parcel,214,auc,S-U,-1.5489668926940212,0.24426370644598666,-2.0253597734778888,-1.0793984603266125,30,2.277287419466638e-10,7.944025881860364e-10
parcel,215,auc,S-T,-1.2046662317356618,0.3686382590328235,-1.9418781684341786,-0.521172879414483,30,0.001083556349198554,0.002012798171885859
parcel,215,auc,U-T,0.6674768082131445,0.3192893372189861,0.05307020324616055,1.291177644651055,30,0.036572220179332954,0.054382483538041565
parcel,215,auc,S-U,-1.8721430399488064,0.25514268593481804,-2.3768225301635177,-1.3785307582900057,30,2.1740656180767779e-13,1.0271176148394227e-12
parcel,216,auc,S-T,-2.555677246361335,0.46919851109126864,-3.509008079515049,-1.6866019069011242,30,5.1255335770652766e-08,1.4749736912418062e-07
parcel,216,auc,U-T,0.4111442002623523,0.4252677356585155,-0.4557521997061155,1.1989739656634484,30,0.3336494876347863,0.4044236213754986
parcel,216,auc,S-U,-2.9668214466236873,0.2989782559341449,-3.5661509477770545,-2.3984520417454434,30,3.2999839699675676e-23,4.604628795303582e-22
parcel,217,auc,S-T,1.2466220145736173,0.3532596093371203,0.5893831437473628,1.9570261762334762,30,0.0004172721288396605,0.0008303922961983294
parcel,217,auc,U-T,2.315985055298204,0.31249977286861447,1.7062459684540434,2.9025932161274004,30,1.2520172321081487e-13,6.082674811861451e-13
parcel,217,auc,S-U,-1.0693630407245869,0.3142199377333085,-1.6641528029031873,-0.4178237522072714,30,0.0006659394606835945,0.001288915085194054
parcel,218,auc,S-T,-1.5872307734213147,0.3398228459656434,-2.2391296426163403,-0.9493090502980931,30,3.000881725891746e-06,7.424862002206382e-06
parcel,218,auc,U-T,0.4975699805533527,0.33110670780610046,-0.15572348980664638,1.1357065798550783,30,0.13290401048710276,0.17879463294229073
parcel,218,auc,S-U,-2.0848007539746676,0.3221295803204279,-2.7118470257906204,-1.4746647583708445,30,9.675763791999836e-11,3.486761726846788e-10
parcel,219,auc,S-T,-0.6502510990781851,0.3687580798189462,-1.3918237926401003,0.037037253129694726,30,0.07784077372475057,0.10976372323114064
parcel,219,auc,U-T,1.2575471376286218,0.35198582618220303,0.5711016629239039,1.9079161689162356,30,0.0003532911659189787,0.0007089454834494555
parcel,219,auc,S-U,-1.907798236706807,0.28804935759522493,-2.4821830420755475,-1.3583090577789179,30,3.5158972751357424e-11,1.3184614781759033e-10
parcel,22,auc,S-T,0.26234548731763524,0.2209516379377684,-0.17374260930119548,0.6844332425162266,30,0.2350921630948789,0.29664626258028887
parcel,22,auc,U-T,1.155011945163221,0.22970746316028703,0.6996311628016854,1.58615968198894,30,4.951404170497379e-07,1.314532080663021e-06
parcel,22,auc,S-U,-0.8926664578455858,0.19412523788200775,-1.2680910136396224,-0.5336714795356121,30,4.257378374196011e-06,1.0258743070351832e-05
parcel,220,auc,S-T,0.09786986055562222,0.29835719727379506,-0.5130760743513757,0.6643248169648718,30,0.7428896155143024,0.7938268375931994
parcel,220,auc,U-T,1.2192240829072694,0.3102102402635345,0.6077958464671818,1.7993978410792522,30,8.483450703877838e-05,0.00018114129616821005
parcel,220,auc,S-U,-1.121354222351647,0.23983454083305095,-1.5969480084013694,-0.6698242138060045,30,2.931916468313711e-06,7.269214384248871e-06
parcel,221,auc,S-T,-0.951321115594901,0.4536094580669248,-1.8742489750980402,-0.08906729170597143,30,0.03597365854300465,0.0536253295051001
parcel,221,auc,U-T,0.4721235711165056,0.39665440251799433,-0.29723584179604207,1.2271299928031238,30,0.2339425312503578,0.29550635526360985
parcel,221,auc,S-U,-1.4234446867114066,0.30496243801014883,-2.0273746661132526,-0.8590509365948779,30,3.0472866385151642e-06,7.524164539543616e-06
parcel,222,auc,S-T,-2.2835060160163985,0.42498794591987993,-3.134804038579055,-1.484371165347624,30,7.739106034119541e-08,2.2074939677218173e-07
parcel,222,auc,U-T,1.1760199194703007,0.40648051534267027,0.37011251895812913,1.933494342117055,30,0.003813667898589809,0.006594238441365664
parcel,222,auc,S-U,-3.459525935486699,0.37278792315733905,-4.184638173635322,-2.7288504902245965,30,1.6924827450270638e-20,1.6647371262561285e-19
parcel,223,auc,S-T,-0.8929675773055092,0.3841576248981876,-1.6714163175342327,-0.16417986406230944,30,0.020099662225164926,0.031162267015759578
parcel,223,auc,U-T,1.3010798164179143,0.33116188286742454,0.669683076682706,1.9528391039662958,30,8.535900092786352e-05,0.00018161489559119897
parcel,223,auc,S-U,-2.1940473937234235,0.26444922447325764,-2.712398963267147,-1.6963210425630864,30,1.0707214859609362e-16,7.138143239739574e-16
parcel,224,auc,S-T,0.1805806562307385,0.30392940455576783,-0.4167932147463979,0.7642772001613852,30,0.5524095897603987,0.6224333405750971
parcel,224,auc,U-T,1.5691852776631086,0.29595626285853277,0.9836228869639657,2.1400164876312515,30,1.1448747587946474e-07,3.2249993205483024e-07
parcel,224,auc,S-U,-1.38860462143237,0.2757076236093125,-1.9303870570211155,-0.8618747372926245,30,4.7409259955592597e-07,1.2614437238738608e-06
parcel,225,auc,S-T,0.37163401888703956,0.3035106410976641,-0.23127099873458878,0.9867357909037379,30,0.22078200246709578,0.2815276268014479
parcel,225,auc,U-T,1.8374919586652063,0.2774242629551236,1.300596283485286,2.3761211178787462,30,3.510286132077823e-11,1.3184614781759033e-10
parcel,225,auc,S-U,-1.4658579397781668,0.2124017239189933,-1.8966663348351964,-1.0688603371943126,30,5.1511835457520135e-12,2.0812862811119245e-11
parcel,226,auc,S-T,-1.18918127716243,0.3472300393563409,-1.8687544838667254,-0.5235183333839221,30,0.000615331474352593,0.0012026022300050678
parcel,226,auc,U-T,0.9541312894294292,0.32069857689867287,0.320185687568523,1.5685757168195418,30,0.0029283067297986116,0.005160011858675968
parcel,226,auc,S-U,-2.143312566591859,0.29882074923859886,-2.7333176337671987,-1.558962340585759,30,7.360307315328218e-13,3.295659991938008e-12
parcel,227,auc,S-T,-2.4710198025756096,0.4524593683507411,-3.374918876924013,-1.6118816639064504,30,4.726402034483793e-08,1.3666704678025427e-07
parcel,227,auc,U-T,1.1666249246862093,0.43112186514303663,0.3167601826760958,1.9690512833414513,30,0.006809469021844235,0.011380728170213206
