tag,form,forgetting,epw,effort,outcome_weights,scenario,tier,mean,median,n,lo90,hi90,lo95,hi95
spec_bounded_per_episode_no_breaks_epw5_fixed_low,bounded,per_episode_no_breaks,5,fixed_low,learning_first,scaffolding_rapid,3,0.045586532613493595,0.04731173102658356,50,0.03126858869132695,0.058431498148117524,0.02744002273085227,0.06011888367384322
spec_bounded_per_episode_no_breaks_epw5_fixed_low,bounded,per_episode_no_breaks,5,fixed_low,learning_first,substitution,3,-0.17083334991069463,-0.17587897110109052,50,-0.20083586969962872,-0.13913144682775136,-0.20400939763617854,-0.11844556747946255
spec_bounded_per_episode_no_breaks_epw5_fixed_low,bounded,per_episode_no_breaks,5,fixed_low,autonomy_first,free_choice,3,-0.03751219029841666,-0.038639738632162454,50,-0.053355473835040114,-0.0194984853384472,-0.05573086759482019,-0.016906595144406445
spec_bounded_per_episode_no_breaks_epw5_fixed_low,bounded,per_episode_no_breaks,5,fixed_low,autonomy_first,scaffolding_nofade,3,0.0210885200875779,0.020962145474338452,50,0.00933031074734822,0.03742746703172812,0.006446746018100771,0.039920656137438705
spec_bounded_per_episode_no_breaks_epw5_fixed_low,bounded,per_episode_no_breaks,5,fixed_low,autonomy_first,scaffolding_rapid,3,0.07134916075032258,0.07415808946275876,50,0.04914300445929782,0.08966166998652947,0.04491975539229829,0.09101022463585173
spec_bounded_per_episode_no_breaks_epw5_fixed_low,bounded,per_episode_no_breaks,5,fixed_low,autonomy_first,substitution,3,-0.2034600338806358,-0.20784918205459152,50,-0.23073809072919937,-0.1676877490422982,-0.23155610103716884,-0.14690800336930676
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,equal,free_choice,3,-0.029146510129331022,-0.028164057059041916,50,-0.05057331293798912,-0.011902395942241129,-0.062396847613372754,-0.009957768475798292
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,equal,scaffolding_nofade,3,0.013322686409724118,0.01249879714687283,50,0.0049678425026233874,0.02744951518160786,0.0032687908987773344,0.02819503969188216
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,equal,scaffolding_rapid,3,0.041658483463465776,0.042252860449938465,50,0.023385249351466842,0.061447064730447296,0.020577885978565004,0.0643457685261815
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,equal,substitution,3,-0.18636021984658055,-0.195460429314203,50,-0.2393626944498312,-0.12925389031029322,-0.24880252020388602,-0.10069972545349143
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,learning_first,free_choice,3,-0.02772253484174211,-0.02673062867270505,50,-0.049227074877674575,-0.011246411198524778,-0.06113560555853164,-0.00931095391307777
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,learning_first,scaffolding_nofade,3,0.014130498854792195,0.013016220522641678,50,0.005639081268768191,0.028233316472609505,0.003861524006372116,0.029239788187888652
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,learning_first,scaffolding_rapid,3,0.037427252151707224,0.038236669285370034,50,0.02125849326138569,0.0557746775413128,0.01907069562386303,0.05721166735827281
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,learning_first,substitution,3,-0.1829132694409856,-0.19060047311605643,50,-0.2399312977078966,-0.126151075227854,-0.2495176264245988,-0.09798780821904506
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,autonomy_first,free_choice,3,-0.03380560814809755,-0.0332659553894315,50,-0.0564713913434817,-0.014253241922457959,-0.06654862976163174,-0.012075727467663859
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,autonomy_first,scaffolding_nofade,3,0.016120437556990098,0.015298216401105211,50,0.005830352955044109,0.03333405683556527,0.0037621394701196423,0.03452362035042968
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,autonomy_first,scaffolding_rapid,3,0.061612138759851776,0.06231008327577511,50,0.03718397535735931,0.0870771920368627,0.03362553964097002,0.09431423404674182
spec_bounded_per_episode_no_breaks_epw5_fixed_high,bounded,per_episode_no_breaks,5,fixed_high,autonomy_first,substitution,3,-0.21649034087552319,-0.22856140459144791,50,-0.2714407502738331,-0.15116148076101255,-0.28102337862685217,-0.11883289275345077
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,equal,free_choice,3,-0.07305416598669191,-0.07239646513475832,50,-0.09204127124017271,-0.047478019961098364,-0.09492404098787628,-0.04338739831829072
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,equal,scaffolding_nofade,3,0.010862626205705196,0.01001310049614873,50,0.005820436514216537,0.018828383970285266,0.005295779832411342,0.022057376153566757
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,equal,scaffolding_rapid,3,0.2268015448665844,0.2265475074902426,50,0.20446929212857853,0.24433452567856995,0.19621221440288367,0.24504672682409856
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,equal,substitution,3,-0.14414305553866427,-0.14319152350740041,50,-0.16996872597258572,-0.10669386552789542,-0.17365885695296526,-0.09675612883132417
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,learning_first,free_choice,3,-0.08052056363014103,-0.08074025390886587,50,-0.1047167942211038,-0.048093935592000064,-0.10755947756839893,-0.044455660320536515
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,learning_first,scaffolding_nofade,3,0.014793436686701151,0.013259962192185929,50,0.007791892469785528,0.025656510286728003,0.006805390977775523,0.029497254029200542
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,learning_first,scaffolding_rapid,3,0.11392975543073712,0.11237808783697223,50,0.09640161137127334,0.1365317932963445,0.09148020354832014,0.14351154056034188
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,learning_first,substitution,3,-0.16219012576360212,-0.16276596730949291,50,-0.19767859399036716,-0.10765426566719184,-0.20437738593465943,-0.09842141488488407
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,autonomy_first,free_choice,3,-0.06797142753082014,-0.07003629959840801,50,-0.0819344508785931,-0.04544385576137454,-0.08457221622756554,-0.044980477258090464
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,autonomy_first,scaffolding_nofade,3,0.011168207556903368,0.010605984201741147,50,0.0060767367923702685,0.01801154738035488,0.0056941300270576,0.021534494064386872
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,autonomy_first,scaffolding_rapid,3,0.3601684702184453,0.3647782789528343,50,0.31925516558004996,0.3853527536034095,0.3150662307329223,0.38804994106406115
spec_brief_weekly_break_0.25_epw3_drawn,brief,weekly_break_0.25,3,drawn,autonomy_first,substitution,3,-0.1338187502557522,-0.13524921372433085,50,-0.15477675289171416,-0.10504224808392,-0.15616997267416186,-0.10222438033099333
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,equal,free_choice,3,-0.07071320007877778,-0.07097673600295754,50,-0.08888465167011228,-0.055197777078400866,-0.09209130667674177,-0.052979287261028
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,equal,scaffolding_nofade,3,0.011574129283865905,0.010787585911656222,50,0.005520092977030727,0.01930063375113338,0.004691499884646723,0.022685200557163616
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,equal,scaffolding_rapid,3,0.230352542091807,0.22977358357966415,50,0.20496541876266003,0.2540073948784772,0.20063855183749826,0.25602637836035214
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,equal,substitution,3,-0.13644497298880692,-0.13659495603446847,50,-0.16258270421978968,-0.11055003969993096,-0.16607425469735715,-0.10654352289364895
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,learning_first,free_choice,3,-0.07689867905221924,-0.07896248325264144,50,-0.09889496109905835,-0.055987960962997595,-0.1002286739288568,-0.05375245861556498
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,learning_first,scaffolding_nofade,3,0.01570737312060705,0.014698709911444917,50,0.0074897585623646965,0.025898216682312392,0.006139371027294605,0.030591140372437816
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,learning_first,scaffolding_rapid,3,0.12126218722532793,0.12097804090859693,50,0.09580854887335305,0.14913317921366884,0.09517048940416566,0.1510603250173011
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,learning_first,substitution,3,-0.1513326155985003,-0.15326313321027074,50,-0.18183423861303077,-0.12181257640767877,-0.18465791878107188,-0.11414358402797149
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,autonomy_first,free_choice,3,-0.06465035661673295,-0.06448816592234341,50,-0.07874615581128397,-0.05221813866819014,-0.08097999015532677,-0.05039306747247681
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,autonomy_first,scaffolding_nofade,3,0.011688083535262309,0.010975320306761818,50,0.005653695891020232,0.018965003506552527,0.005193723691326301,0.020100341436247206
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,autonomy_first,scaffolding_rapid,3,0.36213817338162285,0.36444893130748257,50,0.3211624323707907,0.3942740955336361,0.3098909072689701,0.39910159829150077
spec_brief_weekly_break_0.25_epw3_fixed_low,brief,weekly_break_0.25,3,fixed_low,autonomy_first,substitution,3,-0.12434667401838967,-0.12461449707127711,50,-0.14576754662281227,-0.10335546359492585,-0.14839679576865278,-0.10148609522480145
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,equal,free_choice,3,-0.06622907013431974,-0.06547464178389527,50,-0.10286040200777215,-0.04118806778409034,-0.10943014570008883,-0.03848406926216031
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,equal,scaffolding_nofade,3,0.008960445957538693,0.008319984753256092,50,0.0030255962900226497,0.01827658253734565,0.0028116398149892604,0.0199056324167568
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,equal,scaffolding_rapid,3,0.22651696767540508,0.22818569182484089,50,0.20697593865345426,0.24524551162990285,0.19999217725907126,0.24689616506214823
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,equal,substitution,3,-0.13521113019160133,-0.1377004397834306,50,-0.18240171631433783,-0.09598227709531046,-0.1928794040505057,-0.08868454291297581
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,learning_first,free_choice,3,-0.07175525446528075,-0.07072357166817408,50,-0.11580221033132951,-0.0383445272852973,-0.12321986349574317,-0.03791821273472542
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,learning_first,scaffolding_nofade,3,0.012030541031450522,0.011441573646948321,50,0.003885834538242248,0.0241898827479352,0.003532791210359725,0.026326511284289388
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,learning_first,scaffolding_rapid,3,0.1062576125919408,0.10513060400336868,50,0.08526293072843226,0.1295044429245253,0.08403079616322266,0.1323431371572571
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,learning_first,substitution,3,-0.1504283633727418,-0.15118517810636198,50,-0.21348532655543875,-0.10015346382295068,-0.2207691717791722,-0.09083026481771653
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,autonomy_first,free_choice,3,-0.06333311147477542,-0.061555182754003485,50,-0.09068105014871686,-0.041688778362521266,-0.093383044500961,-0.034769942618496204
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,autonomy_first,scaffolding_nofade,3,0.0092477839226091,0.008748586968812927,50,0.0033324145562045517,0.018719347180625998,0.003116842572976704,0.020390355568254352
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,autonomy_first,scaffolding_rapid,3,0.363017755020791,0.36783630115621935,50,0.32904163190018915,0.3871296977339688,0.3251406687272487,0.3875415712127351
spec_brief_weekly_break_0.25_epw3_fixed_high,brief,weekly_break_0.25,3,fixed_high,autonomy_first,substitution,3,-0.12942727347618277,-0.12947647165130804,50,-0.1586228352820848,-0.09526390941318351,-0.16552717461636623,-0.08851682109398028
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,equal,free_choice,3,-0.06450398370072581,-0.06400256489272431,50,-0.07981655001450544,-0.04677886674617336,-0.0809983987270895,-0.0435373006903844
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,equal,scaffolding_nofade,3,0.014742501022755842,0.014335877240100768,50,0.011289784330333735,0.019324435937419213,0.010581479460558442,0.020680639401635288
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,equal,scaffolding_rapid,3,0.11632602972788453,0.11628963960018598,50,0.08072231808136589,0.1539963420393567,0.07204561430653202,0.16297265001133215
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,equal,substitution,3,-0.12195426687926977,-0.11854024261720245,50,-0.1507881091890618,-0.08779272544698358,-0.15642313995078846,-0.08201163402534872
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,learning_first,free_choice,3,-0.07269182713377038,-0.07164898254832819,50,-0.09027197422052073,-0.05285896605069012,-0.09201866948596751,-0.05039241221478441
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,learning_first,scaffolding_nofade,3,0.02056247329816209,0.019806231955883817,50,0.015292993981549732,0.02733985714660052,0.014554926148074129,0.029265851358747316
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,learning_first,scaffolding_rapid,3,0.07777762615146991,0.07888297004542558,50,0.058189445071322184,0.09459091723552425,0.05290579426964095,0.09952250993032041
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,learning_first,substitution,3,-0.139697200128732,-0.13721674333049344,50,-0.17447633715366162,-0.09993400722285642,-0.17700585508004016,-0.09557910803487783
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,autonomy_first,free_choice,3,-0.05437757510764772,-0.05350751258292026,50,-0.07034786167330014,-0.03621850064313045,-0.0710241970615112,-0.035419691273901474
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,autonomy_first,scaffolding_nofade,3,0.014236116947570383,0.013886907486596269,50,0.010885781258771482,0.01839348528184248,0.010648788608110719,0.019227568518958325
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,autonomy_first,scaffolding_rapid,3,0.17482414197643462,0.1762454850448465,50,0.11752416299489922,0.23756148366592844,0.10359932282625223,0.25086802071136644
spec_brief_weekly_break_0.25_epw1_drawn,brief,weekly_break_0.25,1,drawn,autonomy_first,substitution,3,-0.10538835732672223,-0.10243745279932205,50,-0.1428024554775459,-0.07188391674668004,-0.1449586464596873,-0.07007295088751425
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,equal,free_choice,3,-0.058228759991289486,-0.05761671173235413,50,-0.07180398079063266,-0.04632681464631495,-0.07817850923654031,-0.04304830556737091
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,equal,scaffolding_nofade,3,0.014247826366784204,0.014214236427974631,50,0.009990537861634596,0.018916711585867326,0.008738963830680051,0.01938547424657013
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,equal,scaffolding_rapid,3,0.11070038733907751,0.11179984128206805,50,0.06600872516499734,0.15393088656442147,0.06281073810362289,0.1618995090135323
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,equal,substitution,3,-0.1083921445097785,-0.10608880756594934,50,-0.13857280894074744,-0.08383086251288772,-0.14210865350103805,-0.07448329131334894
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,learning_first,free_choice,3,-0.06370312683414017,-0.06296472753773297,50,-0.07892007491129173,-0.0485061271752011,-0.08577435389596605,-0.04457808843031007
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,learning_first,scaffolding_nofade,3,0.019974306464132584,0.02014828959883267,50,0.014422455229158502,0.02556208566956536,0.012444900863865944,0.026436593633811584
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,learning_first,scaffolding_rapid,3,0.07469750011801182,0.07727377126648223,50,0.05119714671416973,0.09301813623710663,0.049233352085252105,0.09933613505086744
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,learning_first,substitution,3,-0.12105614106925344,-0.11870235313626401,50,-0.15285557706821173,-0.09119686588963195,-0.1558249878427195,-0.079841586680295
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,autonomy_first,free_choice,3,-0.04669172088528753,-0.04403747846672423,50,-0.06250271601068208,-0.030858530573300236,-0.06639591340057069,-0.028070428704959776
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,autonomy_first,scaffolding_nofade,3,0.013347900214231182,0.013054781372721532,50,0.009131327644574055,0.017287734568681115,0.008682797036572586,0.018334724272323744
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,autonomy_first,scaffolding_rapid,3,0.1657747081147303,0.16735497624275453,50,0.09457898823777516,0.24191019331899555,0.08895641858492374,0.25032542395689816
spec_brief_weekly_break_0.25_epw1_fixed_low,brief,weekly_break_0.25,1,fixed_low,autonomy_first,substitution,3,-0.08969849840886374,-0.0853782130727579,50,-0.12741339814945413,-0.06000157201782388,-0.12985030107629786,-0.05510065195688881
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,equal,free_choice,3,-0.07326889735496665,-0.0729878312766485,50,-0.08756299554128376,-0.06008812552576739,-0.09424633813006951,-0.05815234326929816
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,equal,scaffolding_nofade,3,0.016144466343513596,0.015985760533007404,50,0.010899550557386787,0.02080999169508626,0.010141192066150604,0.021248309730187407
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,equal,scaffolding_rapid,3,0.1415048979961843,0.14768072723299686,50,0.09522750438528318,0.17930530658235957,0.0867661550980986,0.1928235585828259
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,equal,substitution,3,-0.14210725510945546,-0.13888206661010785,50,-0.176296853318759,-0.11346634204612971,-0.17845676652170744,-0.10503561480163427
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,learning_first,free_choice,3,-0.08358174810726919,-0.08222830372010606,50,-0.10097222359925796,-0.06848480037038916,-0.1088768734386824,-0.06778159441001036
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,learning_first,scaffolding_nofade,3,0.021960142238187354,0.02206487976183505,50,0.014641601098268777,0.028259763542788287,0.013981837298131952,0.02853968903139003
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,learning_first,scaffolding_rapid,3,0.09099372404398279,0.09247225679306917,50,0.06828825117885093,0.11068931303273381,0.06416133638980273,0.11399739963746819
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,learning_first,substitution,3,-0.16432481616591665,-0.16179922876501124,50,-0.19908184615874236,-0.12963150919886776,-0.20270918127188886,-0.12271148898631747
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,autonomy_first,free_choice,3,-0.0656539143503975,-0.0640740515332211,50,-0.08614373685162685,-0.05160367082925152,-0.08758525395834059,-0.05027748541386368
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,autonomy_first,scaffolding_nofade,3,0.016061366047768855,0.015918254407732292,50,0.011021539951571884,0.020327463654409562,0.010755769892539633,0.020722077446785465
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,autonomy_first,scaffolding_rapid,3,0.21402311184512002,0.2182038043596172,50,0.1392675343340987,0.28275300904306266,0.1289112347031513,0.29920385977991065
spec_brief_weekly_break_0.25_epw1_fixed_high,brief,weekly_break_0.25,1,fixed_high,autonomy_first,substitution,3,-0.1295922436799397,-0.1262450598263801,50,-0.16881040953546983,-0.09264175540049853,-0.17614318227783785,-0.09037076983851358
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,equal,free_choice,3,-0.041193523533930874,-0.039311407066667206,50,-0.0658417758168817,-0.025826788772824988,-0.06970396548552366,-0.024669296718847208
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,equal,scaffolding_nofade,3,0.005034630910653526,0.0039028992364314227,50,0.0015595311152102557,0.01098897846234274,0.0015449921386360595,0.011693415302456186
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,equal,scaffolding_rapid,3,0.237941463522706,0.2384645508234995,50,0.22033875761002597,0.2571091218247216,0.21621285178622687,0.25788558270998296
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,equal,substitution,3,-0.08719902097722866,-0.0866260644263585,50,-0.12931646754240628,-0.053828081047598494,-0.1370455296031647,-0.050169143526631405
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,learning_first,free_choice,3,-0.044203740167542555,-0.04283836073634735,50,-0.075088948069603,-0.020289123362520662,-0.07988821299219503,-0.018386750952899922
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,learning_first,scaffolding_nofade,3,0.006820163539404195,0.005284317583298287,50,0.0021481334386650717,0.014955407325559585,0.001584894278794323,0.015987421862375773
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,learning_first,scaffolding_rapid,3,0.10257744824514664,0.1017260390747311,50,0.08863658709425218,0.12034000807185435,0.08655083016899785,0.12535219151424903
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,learning_first,substitution,3,-0.09675817249707137,-0.09550438335040856,50,-0.15217473624802122,-0.04738855601226236,-0.16440240447943624,-0.043547670481392346
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,autonomy_first,free_choice,3,-0.039480475683427226,-0.037525062774498616,50,-0.060967136400770276,-0.024654342602323843,-0.0637166196839724,-0.01900640497387903
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,autonomy_first,scaffolding_nofade,3,0.005375639949260153,0.004443535744959846,50,0.0017182248242615943,0.01141832850755695,0.0015483864043434026,0.0122229363469268
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,autonomy_first,scaffolding_rapid,3,0.38360080960333265,0.3873942264552648,50,0.35689934233481163,0.40516454379588834,0.3520895813504324,0.40760819405820115
spec_brief_weekly_break_0.25_epw5_drawn,brief,weekly_break_0.25,5,drawn,autonomy_first,substitution,3,-0.08243013277011375,-0.08116383670808072,50,-0.11507819352489901,-0.0527434347870695,-0.11906463197284153,-0.042402128623025795
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,equal,free_choice,3,-0.04281331050968271,-0.04035318376260244,50,-0.07347698838332373,-0.019637168739510068,-0.07700995149415843,-0.019238340244062575
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,equal,scaffolding_nofade,3,0.005625686472166702,0.004761548251032208,50,0.0015510163228213438,0.012062934613369483,0.00139676551393299,0.013109109527127037
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,equal,scaffolding_rapid,3,0.2428833679121403,0.24333251912341408,50,0.22250407964705005,0.2613152884085655,0.21719154731497342,0.2624064604217663
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,equal,substitution,3,-0.08774442040523713,-0.08892204910833576,50,-0.1423769908814373,-0.04204158193214815,-0.15188700938456062,-0.04057187267819693
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,learning_first,free_choice,3,-0.046250708133671194,-0.04226920021235605,50,-0.08340435812547711,-0.019478172659603128,-0.08834385545982171,-0.016989874354837654
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,learning_first,scaffolding_nofade,3,0.007624465492593077,0.00657762912476869,50,0.0022239263640833245,0.016179427706640843,0.002006452560437599,0.01768687697917027
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,learning_first,scaffolding_rapid,3,0.10864057447755475,0.10758229867468744,50,0.09072317380741292,0.1307345871744013,0.08945395068759943,0.13383011286538773
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,learning_first,substitution,3,-0.09722994402089044,-0.09797173610094967,50,-0.16170628577878535,-0.04312634692109173,-0.17396956286489687,-0.03965456375872667
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,autonomy_first,free_choice,3,-0.041059896922084456,-0.04009389209803597,50,-0.0663387601506697,-0.01941613636456654,-0.06735286107278225,-0.017779438712601698
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,autonomy_first,scaffolding_nofade,3,0.005882618716796123,0.005144875534519477,50,0.0014104104398142356,0.012325785204829373,0.00136021275466155,0.013761370496154352
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,autonomy_first,scaffolding_rapid,3,0.38874620484334427,0.3905462290534749,50,0.3605799412163736,0.41255733105085973,0.35462304555258234,0.4155204643591921
spec_brief_weekly_break_0.25_epw5_fixed_low,brief,weekly_break_0.25,5,fixed_low,autonomy_first,substitution,3,-0.08248718527683926,-0.08385346962611578,50,-0.12450994220555694,-0.04188821091523219,-0.13020337482071323,-0.041186642258137444
spec_brief_weekly_break_0.25_epw5_fixed_high,brief,weekly_break_0.25,5,fixed_high,equal,free_choice,3,-0.03387586259165254,-0.030141768284498976,50,-0.061827574922083975,-0.01607435491826394,-0.06261964528374116,-0.012809665712065535
spec_brief_weekly_break_0.25_epw5_fixed_high,brief,weekly_break_0.25,5,fixed_high,equal,scaffolding_nofade,3,0.00366113590993521,0.0026902097313744244,50,0.0009634679015956715,0.008740972820117179,0.0009176697411049061,0.010183173477399715
