tag,form,forgetting,epw,effort,wpm,metric,winsorize,network_weights,mechanism,scenario,network,tier,mean,median,n,lo90,hi90,lo95,hi95
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,equal,A,substitution,Cont,3,1.795044090091443,1.7149859090033146,20,1.179555639396293,2.538123501405033,1.1274558179365934,2.6556481056638495
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,area,A,substitution,Cont,2,0.4745743047838814,0.34252115228509994,20,-0.019669187293222562,1.1573700335399562,-0.1686078550500079,1.18169875633027
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,equal,A,substitution,Cont,2,0.37446810282632603,0.24978495760681813,20,-0.13377143853790424,1.0478788269062593,-0.27361427727060594,1.0629794077602226
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,False,area,A,substitution,Cont,2,0.5084669360545481,0.3739725813665564,20,0.019289525795147235,1.190125881170226,-0.12950261221884388,1.2178452965313302
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,False,equal,A,substitution,Cont,2,0.41203865500730136,0.28487316220968784,20,-0.09087725425659972,1.0853263096865806,-0.23121843027170264,1.1036824253890911
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,True,area,A,substitution,Cont,2,0.21740638108131569,0.08429327752705354,20,-0.23641804095860547,0.8765976666780355,-0.35407515892973324,0.8810676330225656
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,True,equal,A,substitution,Cont,2,0.1387280875116625,0.008793081418146737,20,-0.3307223393454453,0.7868954561795323,-0.4414298256237742,0.7886244159955464
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,False,area,A,substitution,Cont,2,0.20498614177188146,0.06826207061116665,20,-0.24807749835691162,0.860428300050896,-0.3589847718098651,0.8625919671181334
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,False,equal,A,substitution,Cont,2,0.1345083481335079,0.0012110205551622356,20,-0.3328700153014304,0.7774307325452997,-0.4383435448865902,0.7804674502279404
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,True,area,A,substitution,Cont,3,1.7371365395556346,1.6421359340978934,20,1.17865709360898,2.3875102559306076,1.1111332659875564,2.413428733919684
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,True,equal,A,substitution,Cont,3,1.7058613157385984,1.6181739474960746,20,1.1677905538852673,2.3408887025741048,1.0948662935429696,2.362216413163596
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,False,area,A,substitution,Cont,3,1.6439590656708187,1.5557058100528176,20,1.122509839412081,2.262934617348132,1.0485704314324167,2.284656980919567
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,False,equal,A,substitution,Cont,3,1.6236747240086913,1.5421054244159276,20,1.1171133709993304,2.237284811222297,1.0392469180426622,2.2532682965288804
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,True,area,A,substitution,Cont,2,-1.5966084208358944,-1.5850015237512027,20,-1.9879943771396562,-1.2903965920608969,-1.9928425621844683,-1.275832364537858
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,True,equal,A,substitution,Cont,2,-1.6768739080342812,-1.652795499109215,20,-2.064162132981469,-1.3413294375919724,-2.0940238643537086,-1.3385648713313614
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,False,area,A,substitution,Cont,2,-1.6207399355138012,-1.6049109981034855,20,-2.015286363302557,-1.311276641435647,-2.021069605148054,-1.3058124120113275
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,False,equal,A,substitution,Cont,2,-1.708669195473299,-1.6776372296635107,20,-2.100457745129575,-1.384536010942488,-2.13210279779407,-1.3750215474158274
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,True,area,A,substitution,Cont,2,-2.668513124112239,-2.679471048715013,20,-3.061406802270743,-2.0846090893834535,-3.2695311678582373,-2.07819462214492
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,True,equal,A,substitution,Cont,2,-2.725922777310652,-2.7543919349877486,20,-3.134701925676924,-2.1123238510413995,-3.350006311532284,-2.103628498237391
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,False,area,A,substitution,Cont,2,-2.682742796103373,-2.693767368140499,20,-3.0671471562505612,-2.0994756975620743,-3.277951100695116,-2.089720581710165
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,False,equal,A,substitution,Cont,2,-2.7360761768872393,-2.7659917721344587,20,-3.1316435118301142,-2.1227220611447613,-3.352164217005178,-2.1117104775264686
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,True,area,A,substitution,Cont,3,1.0614450267625137,0.9384278674335227,20,0.5643221026700506,1.6157779080719528,0.5480165701099502,1.7306078101059053
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,True,equal,A,substitution,Cont,3,1.1687554693306144,1.0491013666981237,20,0.6559555176022808,1.7337086726109423,0.6391979211105933,1.8553573006380073
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,False,area,A,substitution,Cont,3,0.9703168761611008,0.8492274683356786,20,0.486238700085691,1.504374692603966,0.4743071734867316,1.6186253135476263
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,False,equal,A,substitution,Cont,3,1.0794331317768857,0.9617968827374843,20,0.5826265964219534,1.6213038812913256,0.5701104075868756,1.743822872253902
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,True,area,B,substitution,Cont,2,-1.4364857516224356,-1.4073963021334008,20,-1.7991651452931043,-1.0944075962837778,-1.8365636150091182,-1.0135519113507954
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,True,equal,B,substitution,Cont,2,-1.4783970062526195,-1.4437037241011188,20,-1.8692455687339125,-1.1100162046177333,-1.9014530912981757,-1.032309730283987
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,False,area,B,substitution,Cont,2,-1.442958131624143,-1.4136927224910298,20,-1.8134631955547906,-1.0951744167742448,-1.8489909501547925,-1.0158280843582606
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,False,equal,B,substitution,Cont,2,-1.483326501019608,-1.4482418510041577,20,-1.8797333246008867,-1.1116088112831224,-1.911010430962834,-1.034618688976786
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,True,area,B,substitution,Cont,2,-1.605591677118267,-1.5623792597382717,20,-2.101873739423488,-1.1743268458125566,-2.1355967326777408,-1.109751313092214
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,True,equal,B,substitution,Cont,2,-1.6393828018656094,-1.5872414241064163,20,-2.1512653483139252,-1.194751176613461,-2.1873228333892527,-1.1277759132418488
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,False,area,B,substitution,Cont,2,-1.6005605275000767,-1.5563629994207875,20,-2.093531972986006,-1.1691280719703012,-2.126929123636511,-1.1048975050294287
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,False,equal,B,substitution,Cont,2,-1.631614546557446,-1.5792187528216224,20,-2.138729624573721,-1.188279341932273,-2.1744581344454232,-1.1216665195273152
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,True,area,B,substitution,Cont,3,0.07238749610763631,0.09297832135546613,20,-0.12836523663769953,0.24507032972598228,-0.1772295074670291,0.2831533224158217
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,True,equal,B,substitution,Cont,3,0.16510319569327334,0.18878239372081523,20,-0.026962238112607756,0.33161945904487206,-0.07853509415037294,0.3747622669758117
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,area,B,substitution,Cont,3,0.09555112193416707,0.11686890381367017,20,-0.11201538570408609,0.2739618177632497,-0.16017841816295378,0.31272451657397
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,equal,B,substitution,Cont,3,0.177554646103694,0.2019341585901216,20,-0.016913806191947198,0.3467406099893772,-0.06856503798908024,0.38932087567026746
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,area,B,substitution,Cont,2,-0.8764320185784978,-0.8619725913190778,20,-1.1670589730847327,-0.5933400566390786,-1.2141398284591034,-0.5407611474904273
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,equal,B,substitution,Cont,2,-0.9415433774674324,-0.924993136614831,20,-1.2567741733313933,-0.6429082208108682,-1.3029245739994444,-0.5932348863041071
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,False,area,B,substitution,Cont,2,-0.8662439251024535,-0.8539549316683703,20,-1.1539180076071898,-0.5824671537117471,-1.2008177007098304,-0.5315724522468055
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,False,equal,B,substitution,Cont,2,-0.92883528419362,-0.9130363619875987,20,-1.240284230209174,-0.6352755481794858,-1.2862803258865452,-0.5846196135539381
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,True,area,B,substitution,Cont,2,-0.8250288104805206,-0.8228399242914397,20,-1.1684363694135966,-0.4885798633065457,-1.1868005647481652,-0.45975491647714856
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,True,equal,B,substitution,Cont,2,-0.8779811714985366,-0.8748895787010191,20,-1.209394452612866,-0.5329805920141825,-1.2396719986754965,-0.5043475959259591
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,False,area,B,substitution,Cont,2,-0.8204248901711779,-0.8202223032160136,20,-1.1638674645632399,-0.48248339438460347,-1.1825363476993553,-0.45661373184605386
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,False,equal,B,substitution,Cont,2,-0.8678480313150683,-0.8666541183758434,20,-1.2001256936737386,-0.5216465514942656,-1.2298132104912274,-0.49621740562856825
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,True,area,B,substitution,Cont,3,0.19329440494823438,0.19081774978580818,20,0.07935159898536238,0.2835692360273356,0.0781251100413934,0.3127970706889964
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,True,equal,B,substitution,Cont,3,0.16879649697710372,0.16833669855459632,20,0.054325844213688745,0.2673097737572057,0.04390779605895409,0.2915579135131434
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,False,area,B,substitution,Cont,3,0.12194928556236191,0.12781729758281096,20,0.003946059305008945,0.20067536462804292,-0.0032008475890327797,0.23925398434220888
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,False,equal,B,substitution,Cont,3,0.10715270485149042,0.11546516336550702,20,-0.008011637030561163,0.19443758554552384,-0.025649293623495495,0.22794469626738156
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,True,area,B,substitution,Cont,2,-1.0758079499122961,-1.0592867595938213,20,-1.3837303476853509,-0.8043203791453201,-1.4578253945135833,-0.8002503969466535
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,True,equal,B,substitution,Cont,2,-1.1193592758086224,-1.1054794111482802,20,-1.4405712135011899,-0.8304104354491602,-1.5208919552327207,-0.8285851427521667
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,False,area,B,substitution,Cont,2,-1.0762562291309632,-1.0609448819228688,20,-1.3874323930880625,-0.812040477109132,-1.4523350412307896,-0.802385364861426
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,False,equal,B,substitution,Cont,2,-1.1208044024855273,-1.109477369616874,20,-1.447285780123167,-0.8393480736855112,-1.5173130597721929,-0.8305527652803729
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,True,area,B,substitution,Cont,2,-1.508592554542561,-1.4531534654229765,20,-2.033441343694971,-1.0143613612373703,-2.0801930813797047,-1.0119872246998634
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,True,equal,B,substitution,Cont,2,-1.537373208176867,-1.481748543770078,20,-2.076216598913953,-1.028841914035286,-2.124726596620252,-1.027710124588169
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,False,area,B,substitution,Cont,2,-1.5053808011618917,-1.4490262891058205,20,-2.035865933107314,-1.016795172164547,-2.0778421332982706,-1.014558855433092
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,False,equal,B,substitution,Cont,2,-1.535198908089591,-1.4779791017050248,20,-2.0784239374947484,-1.0318051735444895,-2.1228360539826867,-1.0305654125116641
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,True,area,B,substitution,Cont,3,-0.177272944687409,-0.1842702970716082,20,-0.2826339453720496,-0.024482844564692022,-0.3953226748057342,0.00669144363803769
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,True,equal,B,substitution,Cont,3,-0.10590253178642092,-0.10725233092736824,20,-0.21272420892567737,0.03452421180786017,-0.33050052948099146,0.0675291908246686
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,False,area,B,substitution,Cont,3,-0.2162284914647135,-0.21944636722842115,20,-0.3195442580672921,-0.056645277261033515,-0.42802595728365594,-0.025123234116674966
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,False,equal,B,substitution,Cont,3,-0.14652830120882024,-0.15131242950393975,20,-0.24962496109322047,0.0007204451278415799,-0.36371841032668667,0.03346799427519537
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,True,area,C,substitution,Cont,2,-0.8749099362345719,-0.9333001533925347,20,-1.1965963102832724,-0.5359049473517196,-1.247246155057395,-0.5052212354260366
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,True,equal,C,substitution,Cont,2,-0.9660622413701168,-1.0273098038353377,20,-1.243866611649737,-0.636930815416013,-1.3172408121686183,-0.6118365216180962
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,False,area,C,substitution,Cont,2,-0.8056897792736912,-0.8812656657269087,20,-1.1541315088895976,-0.4593905968903339,-1.190368238965052,-0.4239389877485551
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,False,equal,C,substitution,Cont,2,-0.8896314251879742,-0.9516231986100345,20,-1.1982269564454802,-0.5531552334512251,-1.2559430713189799,-0.5215223746144232
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,True,area,C,substitution,Cont,2,-1.524719836902991,-1.5405434399057558,20,-1.8573894740299042,-1.174681627766865,-1.9032934396832166,-1.1694380500891162
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,True,equal,C,substitution,Cont,2,-1.5970824115880695,-1.596804138762129,20,-1.9343418103940713,-1.2662609854698406,-1.9772072584180647,-1.2533205292120266
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,False,area,C,substitution,Cont,2,-1.4684221413205414,-1.4897042829124738,20,-1.7900785264964738,-1.1051693997600467,-1.8416514188637692,-1.1031810341333013
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,False,equal,C,substitution,Cont,2,-1.5292718931921394,-1.5389923479118277,20,-1.853816489778534,-1.180920055768037,-1.9046869671737081,-1.1724075571089791
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,True,area,C,substitution,Cont,3,1.38284877589452,1.2842321476010126,20,0.8365105638321282,2.062702029183638,0.7933006336148394,2.082676912359563
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,True,equal,C,substitution,Cont,3,1.4280854252682205,1.3215287191678906,20,0.8798180808905685,2.1162689658030813,0.8450870019791571,2.130668951612632
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,area,C,substitution,Cont,3,1.39089650135588,1.2906609244478946,20,0.8426798750389884,2.072377602297259,0.8023318046743737,2.088652948970499
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,equal,C,substitution,Cont,3,1.430414177729997,1.3232665330368354,20,0.8826207613063521,2.119096322124166,0.8498100266308115,2.1289928480708733
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,area,C,substitution,Cont,2,0.4968398842482137,0.39140275393658785,20,0.09045151075970692,1.1013412098581012,-0.03986028780788303,1.1226821769202184
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,equal,C,substitution,Cont,2,0.42233835794531904,0.31899792599297294,20,0.00639542414679467,1.0142149059514622,-0.1181413758629158,1.0388820745555116
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,False,area,C,substitution,Cont,2,0.5237132806658075,0.4192966086359381,20,0.12101388634165244,1.1320721373284148,-0.00909273726990148,1.1503547961989142
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,False,equal,C,substitution,Cont,2,0.45194205552220656,0.3477001993411841,20,0.03979028460294085,1.0477758958844972,-0.08491109197978543,1.0698420223418084
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,True,area,C,substitution,Cont,2,0.2464901058710197,0.12343376866903474,20,-0.11490555547676135,0.78608356045249,-0.21969167757980163,0.8171586135159743
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,True,equal,C,substitution,Cont,2,0.18645828034777187,0.0659660100177914,20,-0.18607334956858035,0.7189429945391639,-0.28626856420160757,0.751114153782801
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,False,area,C,substitution,Cont,2,0.23388665480565454,0.10992181319621994,20,-0.12745260065632175,0.764914655336593,-0.226167567576673,0.7981742797874937
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,mean,False,equal,C,substitution,Cont,2,0.18001752044849828,0.05865454753931888,20,-0.1916234081414642,0.705698239835576,-0.2868493645897525,0.73957528595618
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,True,area,C,substitution,Cont,3,1.4348375101193114,1.389126827235048,20,0.9106692616905231,2.043526041149029,0.8532536835258736,2.11903248716824
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,True,equal,C,substitution,Cont,3,1.4130017882969925,1.3705866793027321,20,0.9022162164565749,2.01287001568947,0.8412534257875264,2.0799416515601754
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,False,area,C,substitution,Cont,3,1.3807532086365737,1.341978236712667,20,0.8809228758340208,1.9700871569174208,0.8172010754983858,2.044818952516784
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,peak,False,equal,C,substitution,Cont,3,1.3650175763192487,1.329218755405442,20,0.8753011877818418,1.9476337539328683,0.8091184571296935,2.0147087310189096
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,True,area,C,substitution,Cont,2,-1.0224695706207976,-0.9986179043077992,20,-1.2636243214955605,-0.865987009825382,-1.3207513443920855,-0.8247808053790446
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,True,equal,C,substitution,Cont,2,-1.083926061669313,-1.0651315719824965,20,-1.3201770634395023,-0.9277856139284156,-1.3803866177906292,-0.8884969350669055
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,False,area,C,substitution,Cont,2,-1.037298224648828,-1.0079729894526617,20,-1.2765455440607338,-0.8796542554386676,-1.3342838830832189,-0.8445517072116665
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,auc,False,equal,C,substitution,Cont,2,-1.1038406435386858,-1.082983828530844,20,-1.338537135579467,-0.9368247226451014,-1.3993481146338491,-0.9096485360782206
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,True,area,C,substitution,Cont,2,-1.8669917388508548,-1.9099606404922214,20,-2.1133204519861915,-1.5644617954678388,-2.1456618508058978,-1.4742877262845009
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,True,equal,C,substitution,Cont,2,-1.9037372538329855,-1.962206030703686,20,-2.1777476328400653,-1.5809822912975402,-2.195353801508205,-1.4892094433882632
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,False,area,C,substitution,Cont,2,-1.8753141418813333,-1.9187125790052373,20,-2.1265383437719954,-1.5750875616971838,-2.153534783881921,-1.4818587607306895
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,mean,False,equal,C,substitution,Cont,2,-1.9086277262285798,-1.96754728392253,20,-2.1873453540909416,-1.587951288737401,-2.2008331485709487,-1.4940647920202794
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,True,area,C,substitution,Cont,3,0.8984567376266451,0.8136965053991305,20,0.49716408300297044,1.3971873491981819,0.4455464148073039,1.504039480101344
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,True,equal,C,substitution,Cont,3,0.9682819903093,0.8826122851402011,20,0.5664090082715697,1.474127525992053,0.5092110209227552,1.5871768651194993
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,False,area,C,substitution,Cont,3,0.8271691807762022,0.7460083971851059,20,0.4327559522195028,1.3042523642259896,0.38893491720810897,1.4111546298163264
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,260,peak,False,equal,C,substitution,Cont,3,0.9008306030474893,0.8187908624315321,20,0.5048582338760228,1.384500639688132,0.4560845924724089,1.4988899971056646
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,True,area,D,substitution,Cont,2,-1.315736245977472,-1.3419366001128785,20,-1.6531615987447794,-0.9941035431395782,-1.7089728658980257,-0.9828248274292055
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,True,equal,D,substitution,Cont,2,-1.373192334250681,-1.3683088862469703,20,-1.6836426947118828,-1.0947147790772946,-1.768838692226437,-1.0734786149673938
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,False,area,D,substitution,Cont,2,-1.2831536387029259,-1.30020410690154,20,-1.6467555712241637,-0.922699749793551,-1.6859093871964306,-0.908082817757407
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,auc,False,equal,D,substitution,Cont,2,-1.3370375019391898,-1.3505303075403523,20,-1.6777805259698362,-1.0147911753260046,-1.74421528301457,-0.9908741027495884
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,True,area,D,substitution,Cont,2,-1.6331836171458736,-1.6239161066580636,20,-2.1304252723927717,-1.22050781909091,-2.1596641791093134,-1.2024613791356078
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,True,equal,D,substitution,Cont,2,-1.6793636000764773,-1.6669876883925703,20,-2.218636514382406,-1.221506571349297,-2.238610125747712,-1.201787005781336
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,False,area,D,substitution,Cont,2,-1.6079577878332667,-1.5911088912983518,20,-2.0665927502467745,-1.241463957565975,-2.113661589944963,-1.2190895889467976
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,mean,False,equal,D,substitution,Cont,2,-1.6482986633006036,-1.6393257361251439,20,-2.1422708628097307,-1.2445960786568062,-2.1835066677945676,-1.220273606329931
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,True,area,D,substitution,Cont,3,0.23850559373451388,0.12327361707863117,20,-0.8289784945017766,1.5285618668011736,-0.973929805145657,1.7332030820529278
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,True,equal,D,substitution,Cont,3,0.2839977415147954,0.16372540778239478,20,-0.7921251940485665,1.5875935927819773,-0.939020477553371,1.794070859523909
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,area,D,substitution,Cont,3,0.24852587917855695,0.13208940887681503,20,-0.8154587022172527,1.5344172316127818,-0.9611188619204832,1.740058025201561
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,220,peak,False,equal,D,substitution,Cont,3,0.2887903037579005,0.16793579833949493,20,-0.7834919093751251,1.5884044077969663,-0.9309379394066459,1.7932871066590212
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,area,D,substitution,Cont,2,-0.45450062300236754,-0.5055237460965273,20,-1.3412327464084701,0.4856684079707579,-1.4203947758244402,0.6122229363752101
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,180,auc,True,equal,D,substitution,Cont,2,-0.5174386971856388,-0.5819566058673908,20,-1.3946184646777242,0.40855339070413554,-1.4689116268549687,0.5217128016748454
