scenario,outcome,year,mean,median,n,lo90,hi90,lo95,hi95,prsup,share_draws_positive,episodes_per_week,run
scaffolding_rapid,G,1,0.00464220314039707,0.004578739269036477,200,0.0019610664952036654,0.007354581075058618,0.001706106181559078,0.007771484082426079,0.802275,1.0,1,v_epw1
scaffolding_rapid,G,5,0.024531689074081355,0.0246541844053709,200,0.01958311405385702,0.02928630922788906,0.01779924128201444,0.030527254515439518,0.9987200000000002,1.0,1,v_epw1
scaffolding_rapid,G,10,0.03716125563664782,0.03715569021566871,200,0.03069388535828941,0.04360455325196722,0.028070118261229238,0.045270216472332175,0.9999600000000001,1.0,1,v_epw1
scaffolding_rapid,K,1,0.010485071614280922,0.010198812485793303,200,0.007165589407910348,0.014485361833819837,0.006535988981642032,0.015935989287324,0.85923,1.0,1,v_epw1
scaffolding_rapid,K,5,0.01974807205273939,0.019655830129546664,200,0.012082261377736067,0.02846490345941328,0.010057895432724883,0.03022123407375402,0.8619800000000001,1.0,1,v_epw1
scaffolding_rapid,K,10,0.031224161327726385,0.03108971650873766,200,0.015080212173530802,0.050593808415648776,0.01264548835271595,0.053150048235949425,0.912875,1.0,1,v_epw1
scaffolding_rapid,far,1,0.005131106106691895,0.005063678118196871,200,0.002040483364888247,0.008300564360451141,0.0017588986149535465,0.009239137181097076,0.72536,1.0,1,v_epw1
scaffolding_rapid,far,5,0.012691654927334766,0.012840327036642271,200,0.009081825945197223,0.01627417444926299,0.008510234117606744,0.016983819732176293,0.8948599999999999,1.0,1,v_epw1
scaffolding_rapid,far,10,0.017182126088399998,0.01712322958408899,200,0.012791756076438211,0.020936125395273425,0.011759863331073407,0.02148704802986835,0.986335,1.0,1,v_epw1
scaffolding_rapid,p_request,1,-0.014180456388590622,-0.01418624751791276,200,-0.01780221335306821,-0.010608402681845376,-0.018692077484746765,-0.00987011251946665,0.0008900000000000003,0.0,1,v_epw1
